video_id,desc,harmful,reasoning
7527708273299000578,"7526901106782293270 7518826595423882518 7510690574295878934 7526932447892671767 7516184039984811269 7527704261384473858 7527370698059173142 7526917188314402050 7527708978181180694 7507042235473595670 INIZIANO I SALDI !! I CLIENTI IMPAZZISCONO 📍Ci trovi in Via Emilia Centro 195 - Modena 📞 059 222 626 👜 Visita il nostro shop online: www.martinellipelletteria.com comunque livello serietà: questi siamo noi in un momento delicato e di tensione 😂 Una variante della Zuppa inglese, adatta a tutta la famiglia, con una deliziosa bagna alle fragole. Morbide creme, pan di Spagna e savoiardi fatti in casa…una vera delizia! Fatemi sapere se vi è piaciuta! #cake #torta POV: you just met George Russell and Carmen at Wimbledon, and have photos with them!! #georgerussell #formula1 #Wimbledon #fyp Treinão de sábado sozinho e sem música 🔥 Há quem me chama de louco, mas esses treinos são ótimos para preparar a mente Você percebe que consegue se puxar e chegar no limite sem incentivos externos Se você roubar ou desistir, não terá ninguém para palpitar a não ser você mesmo… 5 rounds 25 cal row 15 burpee over row 50 DU Rest 2’ Objetivo: rounds sub 2’ #crossfit #crossfitathlete #workout #workhard #crossfitbrazil #crossfitbrasil #fitness #training #lifestyle #athlete #funcional #treino #novitakitkat #cioccolatokitkat moro, braccio tatuato, smash, confido che tiktok faccia il suo dovere (scusate se è il fidanzato di qualcun*!!!) #fyp #icecream #gelato #giolitti #giolittiroma #roma #smash Corte Tendencia 2025?? Sono stata aggredita per aver cercato di far rispettare le regole della #legalità #peschci #puglia #gargano #pagamentosenzabanfomat #spiaggia #concessionibalneari  #marelibero #spiaggelibere  #regole",not harmful,"The descriptions provided do not contain any content that falls under the harmful categories outlined in the framework. They appear to be related to shopping, food, personal experiences, and fitness, none of which are inherently harmful or inappropriate for minors."
7526459933156478230,Il vento non lo aiutava per niente 🤣@B A G U S,not harmful,"The description appears to be light-hearted and humorous, with no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526274089372093718,La parte più bella è stata vedere le loro facce #lego #wedding,not harmful,"The description refers to a wedding and mentions LEGO, which is a toy brand. There is no indication of any harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526120912156904726,"7522837194973728022 7519557639211142422 7516229543515016470 7525055883827612950 7526262212910976278 7516892212387515670 7514358352491662614 7527011359653891350 Lunedì 14 luglio, alle ore 15.00, presso la Corte di Appello di Roma (Aula prima sezione Penale) si celebrerà il processo più importante della mia vita. Dopo 16 anni, arriva (o almeno dovrebbe arrivare) la sentenza sul processo che vede imputati il boss Francesco #Bidognetti e l’avvocato Michele Santonastaso, accusati di minacce camorristiche nei miei confronti. Tutto è cominciato nel 2008, con un proclama letto in aula da Michele Santonastaso: un messaggio per fermare l’informazione, per intimidirla. Fu detto al tribunale, senza mezzi termini, se condannate i boss la colpa è di Saviano. Nel video vi porto dentro il processo e vi faccio ascoltare le parole di Antonio #Iovine, boss del clan dei #casalesi . Per capire come funziona davvero il potere mafioso. Confermate? TEST INFALLIBILE💎cliente truffato da un’altro gioielliere si arrabbia con me perché scopre che le collane sono FAKE❌🇮🇹  #ilgioielliere #oro #comprooro #testinfallibile #gioielleria #gioielli #hometour a Marrakech 🇲🇦🌴 Consigliatemi un taglio di capelli che potrei farmi 💇🏻‍♂️ @Luca Bellei 🎤 @GioLight💡 #ipork #iporkvideo #iosonoluca #lucabellei #interviste #bacino #discoteca #fakebody #mojito #mojitobeach #riccione Ragazzi del sud VS ragazzi del nord #perte #unapugliesealnord #foggia #benvenutialnord Baby Pucci al mare #baby #ai #artificialintelligence #babyai #puccishow #pucci #fyp ancora stiamo ridendo 🤪🤣 #fy #fyp #rock #trend #tiktoktrend #gr #viral #viralvideo #garageband #band #drums #bass #guitar #perte #neiperte Chi sono i veri padroni del mondo?",not harmful,"The video descriptions provided do not contain any content that falls under the harmful content framework categories such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. The descriptions appear to be related to personal experiences, humor, and general social media trends."
7525802740962823446,#dna #moto #motorcycle #motos #motorsport #panigale #ducati #agv #ducaticorse #pirelli #bikersoftiktok #panigalev2 #agv #virale #bikers #bikerlife #bike #biker #suzukigsxr1000 #suzuki #cbr1000rr #bmw #kawasaki #ducati #yamaha #hypermotard950,not harmful,"The description contains hashtags related to motorcycles and brands, which do not fall under any of the harmful content categories. It appears to be about motorcycling as a hobby or sport, which is not inherently dangerous or harmful content for minors."
7526112688666135830,non è convinta #foryou #mamma #perte #viralvideos,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a general or humorous statement likely related to a family or personal situation."
7525775639949937943,Per la prima volta nella mia carriera ho perso la pazienza 😅 Il contesto non ufficiale me lo permetteva dai…,not harmful,"The description mentions losing patience in a non-official context, which does not fall under any of the harmful content categories such as disordered eating, self-harm, or mature themes. It appears to be a light-hearted or humorous admission rather than promoting harmful behavior."
7524770156736744710,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7519917205090323734,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Could you please provide the description of the TikTok video?"
7526663027203034390,"In provincia di Imperia, in Liguria, è spuntata una pianta piuttosto insolita tra la vegetazione dell’area verde accanto al Comando della Polizia Municipale 👮🍁",not harmful,"The description mentions an unusual plant found near a police station, but it does not contain any harmful content related to the specified categories such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525794654189751574,è forse una canzone? Sono solo io?,not harmful,"The description is vague and does not reference any harmful content as defined by the framework. It seems to be a personal reflection or question about a song, which is not harmful."
7526482541109529878,Da umile civile era il mio sogno😂🥰#perte#carabinieri#fidanzatadiuncarabiniere👮🏻#cc#caserma#lidodeicarabinieri#car#concorsi#esercito#militari,not harmful,The description appears to be lighthearted and related to personal aspirations and relationships with law enforcement personnel. It does not contain any harmful content as per the specified framework.
7524834361464851735,Succede… #riccione #estate #amiche,not harmful,"The description appears to be about a casual or fun event with friends, indicated by the hashtags related to a location and summer. There is no indication of harmful content based on the provided framework."
7525193240166010135,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7525002748551613718,#perte,not harmful,"The description ""#perte"" is vague and does not inherently suggest any harmful content. It does not reference any specific harmful themes or activities."
7525186909996322070,Jet2 holiday #fyp #pourtoi #jet2holidays @ㄥ,not harmful,The description appears to be promoting a holiday with a travel company and does not contain any references to harmful content as defined by the framework.
7525945563888520470,#perte #malinois #playa #32 #maligator #malinoisworld #malinoislovers #pastorebelga #life,not harmful,"The description consists of hashtags related to dogs, specifically the Malinois breed, and does not contain any content that falls under the harmful content framework."
7525489717232684310,possiamo spiegare…. @𝐁 𝐈 sempre con noi❤️❤️ #malta #maltatiktok #07 #malta🇲🇹,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a general or personal message, possibly related to a location or event in Malta."
7526803072446762248,rồi song #thichxedep,not harmful,"The description appears to be in Vietnamese and translates to ""then finished #likenicecar."" It does not contain any references to harmful content as defined by the framework."
7524966666590047510,Girl in Mykonos #mykonos #neiperte #voliamoneiperte #girl,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a simple location-based or travel-related post."
7523193591708044566,#takemymind,not harmful,"The description ""#takemymind"" is vague and does not explicitly indicate any harmful content based on the provided framework. Without additional context, it does not suggest themes related to mental health issues, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525029955865021718,Scappa amore veloce,not harmful,"The description ""Scappa amore veloce"" translates to ""Run away love fast"" in English. It does not contain any explicit or suggestive content, nor does it promote harmful behavior or misinformation. It appears to be a benign statement, possibly related to a song or a personal sentiment."
7525768267659644182,Quando sono al Tortuga faccio un backflip ⚡️ #fyp #backflip #surf,not harmful,"The description mentions performing a backflip, which is a physical activity, but it does not suggest any dangerous or harmful behavior, nor does it fall under any of the harmful content categories listed."
7525055974248598806,Io non ricordo nemmeno il giorno del mio compleanno😂 Mandalo alla tua BFF💘 #amiche #ricordi #memoria #pov,not harmful,"The description is light-hearted and humorous, discussing forgetfulness about one's birthday, and encourages sharing with a best friend. It does not contain any harmful content as per the framework."
7525851208477576470,Non so cosa sia successo…😅 sai dove andare💙🤍👈🏽 - ⭐️@🧡 thereal.diabla 🖤 - 👤@Joe Di Marco☑️ - 👤@Papi Rodriguez official,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a generic or playful message without any explicit or harmful implications."
7525679427515108630,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7526964038979341590,tiktok aiutami😂😂 #fyp #viral #perte #help #lignano,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a lighthearted or humorous post, likely intended for entertainment."
7522897982220537110,Risposta a @Vincenzo Forse non stiamo bene veramente 🤔,not harmful,"The description is vague and does not explicitly reference any harmful content categories such as disordered eating, self-harm, or any other mature or shocking themes. It seems to be a general statement or question without context."
7523608732589215006,#4thofjuly,not harmful,"The description ""#4thofjuly"" does not indicate any harmful content related to the provided framework. It likely refers to content celebrating or related to the Fourth of July, which is a national holiday in the United States."
7524745710844038422,Eh no la mia cover dei Labubu 🩵 #sarachehaipresotuttoelhaibuttatovia,not harmful,"The description appears to be about a cover song and does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7524118947382168854,Ulcinj with a view ✨,not harmful,"The description ""Ulcinj with a view ✨"" does not contain any references to harmful content as defined by the framework. It appears to be a simple description of a location or scenery, likely promoting travel or tourism."
7525861442889846038,C’è speranza per TUTTI lui @Gianmarco.aparo su ig e TikTok,not harmful,"The description appears to be a positive or motivational statement, possibly promoting a user on Instagram and TikTok. There is no indication of harmful content based on the provided framework."
7526490754290650390,🤣🤣 #fyp #jet2holidays,not harmful,"The description contains emojis and hashtags related to holidays, which do not indicate any harmful content according to the provided framework."
7525132552395394336,#nolapolicianooo👮👮 #nolapolizianoooo #santamariadafeira🇵🇹,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a playful or humorous use of hashtags related to police, without context suggesting harm."
7526185892407495958,Da #TemptationIsland al matrimonio: #GabrielaChieffo e #GiuseppeFerrara si sono sposati 💍🤍 #Verissimo #davedere,not harmful,"The description talks about a couple getting married, which is a positive and celebratory event. There is no mention of any harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7524367234261634326,Twennyfreee #fyp,not harmful,"The description ""Twennyfreee #fyp"" does not contain any language or references that align with the harmful content categories such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a playful or nonspecific phrase likely intended for trending purposes."
7526499207184780566,"🏡 Che casa 🤩 ⛲️ Prossima volta alla reggia di Caserta, dentro! #caserta #reggiadicaserta #campania #napoli #naples #italia #italy #casa #house #villa #giardino #garden #parco #park #adventure #avventura #soldi #money #business #perte #foru",not harmful,"The description appears to be about visiting a historical or cultural site in Italy, with no indication of harmful content related to the specified categories."
7526251206549736726,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7526995650865630486,le cose cambiano con l'educazione,not harmful,"The description translates to ""things change with education,"" which does not fall under any of the harmful content categories listed. It appears to promote a positive message about the impact of education."
7526091654718065942,the turtle woman 🐢,not harmful,"The description ""the turtle woman 🐢"" does not suggest any content related to the harmful categories outlined in the framework. It appears to be a playful or humorous reference, likely involving a person and a turtle, without any indication of mature, shocking, or harmful themes."
7526613231490600214,"giuro non è come sembra, non potrei vivere senza un caso disperato no? 🤦🏼‍♀️💕 @Cristiano🌓",not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a personal or humorous statement without harmful implications."
7525146815579049238,Canale I Maturi!,not harmful,"The description ""Canale I Maturi!"" does not indicate any harmful content based on the provided framework. It does not reference any mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526638263625420054,siamo orgogliosi in casa Fenino #wimbledon #wimbledon2025,not harmful,"The description appears to be related to a sports event, specifically Wimbledon, and does not contain any references to harmful content as outlined in the framework."
7519144265591819542,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7524814942776872223,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Could you please provide the description?"
7526635976454720790,The moment belongs to Jannik Sinner 🇮🇹🏆 #Wimbledon #tennis #JannikSinner,not harmful,"The description is about a tennis player, Jannik Sinner, and his achievement at Wimbledon. It does not contain any harmful content as per the specified framework."
7526959127499705622,#janniksinner #sinner #wimbledon,not harmful,"The description appears to be related to a tennis player, Jannik Sinner, and a tennis event, Wimbledon. There is no indication of harmful content based on the provided framework."
7525447695784348983,ugh #nodoor #fyp #relatable @_veraschepp,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a relatable or humorous post, likely about a minor inconvenience or situation."
7524690589091138838,IDK,not harmful,"The description ""IDK"" is vague and does not indicate any harmful content based on the provided framework. It does not suggest any themes related to mental health issues, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526876056326917398,my soulmate 💕 @Cristiano🌓,not harmful,The description expresses admiration or affection for a public figure without any indication of harmful content as per the provided framework.
7522552866494549270,@alim @Namdol @abglover3102 @Axel @Yamme🌟,not harmful,The description consists only of user tags and does not contain any content that falls under the harmful content framework.
7525812463053442326,Ops😂😂 #aquaestate #sarachehaipresotuttoelhaibuttatovia #fpy,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a lighthearted or humorous post, likely related to a personal or everyday situation."
7525904006972067094,#technology #technologi #dlaciebie #fyp #dc,not harmful,The description contains hashtags related to technology and does not indicate any harmful content as per the provided framework.
7526502130715217174,#fyp #trends #funny #skibidiboppi #videoai #videoia #forzanapoli #ai #meme #intelligenzaartificiale #tropea #skibidichallenge etichettato dal creator come generato con l’ AI pt 20,not harmful,"The description contains hashtags related to trends, memes, and artificial intelligence, which are generally not harmful. There is no indication of any harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525878898891017494,"La costruzione di un tunnel ad oltre un metro mezzo di profondità che gli è rovinato addosso ed i soccorsi arrivati 40 minuti dopo. Sono i due elementi che hanno condannato a morte Riccardo Boni, il ragazzo di 17 anni travolto, soffocato e seppellit0 nella buca che lui stesso aveva scavato in riva al mare in una spiaggia di Montalto di Castro, in provincia di Viterbo. [ di @Valentina Panetta ] #montaltodicastro #buca #spiaggia #cronaca",harmful,"The description discusses a dangerous activity that resulted in the death of a minor, which falls under the category of ""Dangerous Activity and Challenges."" This content could be harmful to minors as it may inadvertently encourage similar risky behavior."
7526624733253733654,Tutorial?😱 #iwokeupinanewbugatti,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a playful or humorous reference to a song or trend."
7525347278152944918,@kiproco㊙️  #fyp #relationship,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a general tag for a relationship-related video."
7526324072964312342,Amore se ti fai un tatuaggio fattelo bene🤣 #foryoupage #foryou #perte #andiamoneiperte #ironia,not harmful,"The description appears to be light-hearted and humorous, discussing tattoos in a non-explicit manner. There is no indication of harmful content related to the specified categories."
7526306988985224470,#psg #calcio Grazie Gigi per la tua esternazione 🤣🤣🤣🤣per me:sei finitoooooo.Mstteo Testa.Ti voglio bene amico mio❤️❤️❤️,not harmful,"The description appears to be a lighthearted and humorous message directed at a friend, with no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526212982758575415,French toast #fyp #frenchie,not harmful,The description appears to be about a type of food (French toast) and does not contain any references to harmful content as defined by the framework.
7526243780597681431,Per sempre⭐️ PROVATE A DIRE CHE L’AMICIZIA TRA MASCHIO E FEMMINA NON ESISTE E VE LA VEDRETE CON NOI,not harmful,"The description discusses friendship between males and females and does not contain any content related to the harmful categories listed, such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525444232161660182,Ops,not harmful,"The description ""Ops"" is vague and does not provide any indication of harmful content as defined by the framework. It does not reference any specific themes or activities that could be considered harmful."
7526165788969946390,Quando vuoi fare il video e colpisci le uniche persone in acqua #affondata #videoviral #sarachehaipresotuttoelhaibuttatovia #perte #neiperteee,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a lighthearted or humorous description of a video involving people in water."
7525869783196110102,@Camilla Masato,not harmful,"The description ""@Camilla Masato"" does not contain any content that falls under the harmful content framework categories. It appears to be a simple mention or tag of a user, which is not inherently harmful."
7525939992871374102,Non fate caso al falò 🔥 @Jenny Guardiano,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a casual or playful comment about a bonfire."
7526627555739307286,Ormai lo conosco a memoria 🤣🖤 #horse #friesianhorse #horselife #black #fyp #perte #neiperte #foryoupage❤️❤️ #loveyou #horsegirl #equestrianlife #🖤,not harmful,"The description is about horses and equestrian life, which does not fall under any of the harmful content categories. It appears to be a lighthearted and positive post about a personal interest in horses."
7525478091951492374,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7525124927331044630,#perte #fyp #mamma,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a generic hashtag description."
7525124533863451926,#pet #pets #fyp #foryou,not harmful,"The description contains hashtags related to pets and does not indicate any harmful content according to the provided framework. It is likely to be a video about pets, which is generally safe for all audiences."
7525989188794125590,buon viaggio 👋#perte #saràchehaipresotuttoelohaibuttatovia @Angeloಠಗಠ @Kenan Yildiz @juventus,not harmful,"The description appears to be a farewell message or a travel-related post, with no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526172149518732566,last day here,not harmful,"The description ""last day here"" is vague and does not inherently suggest any harmful content such as self-harm, dangerous activities, or any other categories listed in the harmful content framework. Without additional context indicating harm, it is not classified as harmful."
7526139773656829206,@Rebecca Parziale tutto sbagliato,not harmful,"The description ""@Rebecca Parziale tutto sbagliato"" does not contain any content that falls under the harmful content framework categories such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a personal comment or opinion without harmful implications."
7525094003839307031,Per la retromarcia è un casino,not harmful,"The description ""Per la retromarcia è un casino"" translates to ""Reversing is a mess"" in English. It does not contain any content related to the harmful categories listed, such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a lighthearted or humorous comment about the difficulty of reversing a vehicle, which is not harmful to minors."
7527637221105503510,+ loco di te..,not harmful,"The description ""loco di te"" (which translates to ""crazy about you"" in English) does not indicate any harmful content related to the specified categories such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a benign expression of affection or enthusiasm."
7527691009958923542,,unclear,"I'm sorry, but I need a video description to classify it as harmful or not harmful. Please provide the description, and I'll be happy to help."
7527285348062235926,ig: yvng.deiv | mi sono usciti troppi edit di mike tyson #devvv,not harmful,"The description appears to be about edits of Mike Tyson, a well-known boxer, which does not inherently contain any harmful content as per the provided framework. There is no indication of disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7527646409038908694,CI AVEVO SPERATO…,not harmful,"The description ""CI AVEVO SPERATO…"" (translated as ""I had hoped…"") does not contain any explicit references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a vague or personal statement without context indicating harm."
7527346847669603606,c’è un bagnino che può andare a controllare per caso?? #lifeguard #fyp,not harmful,"The description appears to be a humorous or light-hearted request for a lifeguard, likely in a beach or pool setting. It does not contain any elements related to the harmful content framework such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526969601960201494,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7526575559833406742,Spoiler: Danny ha finito tutte le focacce 😎 @dannylazzarin @showtimegpofficial @raffa_dpfit #gymbeamit #gympov #gymmeme #gymcomedy #gymhumor #funnytiktok #grecia #calisthenics #showtimegp #dannylazzarin #gymbro #gymlife #focaccia #pizza #gymtok #viralditiktok #fyp #perte #neiperte,not harmful,"The description appears to be about a humorous or light-hearted situation involving someone named Danny finishing all the focaccia, with hashtags related to gym culture and humor. There is no indication of harmful content as per the framework provided."
7527299422841998614,ogni curva un’emozione #pag #croatia #zrcebeach #fyp #perte #taxi,not harmful,"The description appears to be about a location in Croatia and includes hashtags related to travel and a beach. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7527270262698478870,"Qualche mese fa Alina, 35 anni, si è imbattuta in un annuncio di lavoro pubblicato da una catena di supermercati per il ruolo di banconista. La proposta: impegno full time, 6 giorni a settimana (festivi compresi) per una retribuzione di 850 euro al mese. «Il mio compagno lavorava per questa realtà come vigilante. Faceva anche fino a 13 ore al giorno, per una p aga che non arrivava neanche a 1000 euro», racconta Alina a VD. Malgrado le condizioni inaccettabili, a quell'annuncio si è presentata, ma solo per incontrare di persona la direttrice del supermercato ed esprimere il proprio risentimento. «Dopo aver fatto quella piacevolissima chiacchierata con la direttrice, mi ha avvicinata una dipendente del centro commerciale, confermando le pessime condizioni a cui l’azienda sottopone i lavoratori». In Italia, nonostante una lieve ripresa, i salari reali restano ancora tra i più bassi in Europa rispetto ai livelli pre-pandemia. Secondo l’OCSE, nel primo trimestre del 2025 i salari italiani risultano inferiori del 7,5% rispetto al 2021 – uno dei cali più marcati tra i Paesi OCSE – mentre la media europea mostra segnali di recupero. Il collettivo @ultima.generazione ha lanciato una campagna nazionale che prevede il boicottaggio dei supermercati. L’obiettivo è raccogliere almeno 100.000 adesioni entro l’11 ottobre per avviare un’azione di massa che metta pressione economica sulla grande distribuzione organizzata e sul governo, e in particolare, che punta al taglio dell’IVA sui beni essenziali come pane e pasta. La campagna denuncia il crollo del potere d’acquisto e chiede «misure concrete per proteggere agricoltura, consumatori e ambiente, facendo pagare la transizione a chi ha maggiori risorse, come colossi fossili, GDO e grandi patrimoni». #lavoro #stipendi",not harmful,"The description discusses labor conditions, wages, and a campaign for economic change without promoting harmful behavior or misinformation. It does not fall under any harmful content categories and is focused on social and economic issues."
7526985216129387798,Non mi vogliono ancora come membro del Breakfast Club solo perché non so il loro trend 😱💕 @Fabio Ferrucci @Cristiano🌓 @LD3.official,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a lighthearted comment about not being included in a group due to not knowing a trend."
7527308310496808194,Non funziona l’acceleratore @Benedetta Vari 🤷‍♂️,not harmful,"The description does not contain any content related to the harmful categories such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a benign statement about a non-functioning accelerator, likely referring to a vehicle or a similar context."
7526917188314402050,Corte Tendencia 2025??,not harmful,"The description ""Corte Tendencia 2025"" suggests a focus on fashion or hairstyle trends for the year 2025, which does not fall under any of the harmful content categories listed."
7527647849748663574,"ormai è quadrilatero amoroso, ma tanto a voi le ship contorte piacciono no? 😂💕 @Viola Silvi @Fabio Ferrucci @alicee",not harmful,"The description discusses a complex romantic situation in a light-hearted and humorous manner, without any reference to harmful themes such as disordered eating, self-harm, or mature themes. It does not contain any shocking content, hate speech, abuse, addiction, or misinformation."
7527392487661407511,Dott. in scienze della trap🪤,not harmful,"The description ""Dott. in scienze della trap🪤"" does not contain any explicit or implicit references to harmful content as defined by the framework. It appears to be a playful or humorous statement related to music or culture, without any indication of mature themes, violence, or misinformation."
7527378888473758998,il finale di stagione che tutta tiktok italia stava aspettando no? @alicee 🤍😍,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a general comment about a season finale, likely related to entertainment."
7526544240734768406,#fyp,not harmful,"The description ""#fyp"" is a common hashtag used on TikTok to indicate ""For You Page"" and does not contain any harmful content as per the provided framework."
7526551528660864258,Donnarumma vs Kroos 🥶 | #football #realmadrid #kroos #donnarumma,not harmful,"The description appears to be about a football (soccer) match or comparison between two players, Donnarumma and Kroos. It does not contain any references to harmful content as defined by the framework."
7524657892121758984,7527100217716526391 7526630950302747922 7526827658471066910 7520771444859522317 7526918529707248929 7527612027347471618 7509132866098433310 7509146984666713366 7527239236173647122 7505282264511565064 7527071886786710815 7519566560789400854 ib: @OneLink #fyp #edit #roblox #robloxfyp #robloxedit #bacon #invincible PLEASE make this a fire edit #gamer #streamer #videogamelover #fortnite #fortnitememes #gamingfunny #ronaldoedit #ronaldo #notkinja #kinjacore #мага edit#edit#rek#rec#fyp#рекомендации @Андрей печень @.աɦɨȶɛ ʍʊֆɨƈ ɨֆ ɖɛǟɖ Day 2 of aura farming #viral#blowup?#fypシ#roblox#aurafarming 😔 #squidgame #frontman #squidgameseason3 #spoilers #fyp #viral #gihun #fc25 #careermode #footballmanager #premierleague #championsleague #englishfootball pronto per la nazionale cantanti stonati @zwjackson @Nazionale Cantanti 💙 #partitadelcuore #cantante I can’t anymore .. 😓 #clashroyale #clashroyalememes #fyp #besean Mexicans have a unique way to eat mango #fyp #fyppp #fypppppppppppppp #4U #mango #tantumverde #luffy Yatta as Player 120 Squid Games x Dandys World #dandysworld #squidgame #squidgame3 #animation #shorts #player120 ink game roblox  Player120 Hide n seek maaf kalo salah namanya #defender #speed #dribbling #fypp #meandbro Lame #fyp The MOST BRUTAL Goalkeeper Challenge 👀🤣🤦🏽‍♂️🧤(PART 2) #goalkeeper #goalkeepers #goalkeeping #goalkeepertraining #gk #gkindia #gksaves #football #Soccer #futebol #futbol #fyp #foryou #explore #foryou #foryoupage #fypシ #trending #trendingreels #gktraining #chalenge #gkunion #fun #friends #goviral,not harmful,"The video descriptions primarily focus on gaming, sports, and entertainment content, which do not fall under any of the harmful content categories such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526472476227013910,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7526169299715656983,Costruendo Ricordi 💌,not harmful,"The description ""Costruendo Ricordi 💌"" translates to ""Building Memories 💌"" in English. It does not indicate any harmful content related to the specified categories and appears to be a positive or neutral statement."
7526890379732585751,🆘 SOS SALSICCIOTTO? Ecco un modo per non vedere più questo anti estetico effetto sulle tue caviglie quando indossi i sandali alla schiava #cegliemessapica #sandali #consigli #summer #sandal #estate #puglia,not harmful,The description provides fashion advice related to wearing sandals and does not contain any harmful content as per the specified framework.
7526035089956949270,#jet2holiday #ultra #split,not harmful,"The description appears to be related to a holiday or travel experience, likely promoting a vacation or destination. There is no indication of harmful content based on the provided framework."
