video_id,desc,harmful,reasoning
7526871052777950471,"7526895927550905605 7516675957281869078 7524317410623524118 7526973871803616534 7520569825526123781 7526968634464324886 7508459490618936598 7509649524537756959 7522487261187804438 7526521920259394838 7526572447521426696 7507639051139157270 7511381100720098582 7526646361249418518 Alle 18:00 sul canale yt #elisatruecrime It’s 5 in the morning , he remembered, and we never dated. #fyp #targetaudience #him #nocontact Quando parti con il mood sbagliato #THEMOONRIDERS come sempre sono una gran casinista 🤦⭐️ @Diorbeauty #invited Bisogna andare controcorrente #perte #fyp #success #skills #CapCut change my mind. FEDERICO CAMPI 🧑‍🌾#perte #meme #2020 #federicocampi #salvini #salvinimeme love it till u have to deal with mean people #lifeguard a 💣 #bugatti #bugattitrend #chiesa #trend #prete #suora #donroberto #dio #gesu #grest #oratorio #parrocchia #catechismo #campoestivo #estate #scout #acr #gio #gioscotti #fyp POV: siamo quello che NON vuoi essere tu @DRE Se questo story-time è falso mi auguro il peggio da buonanotte",not harmful,"The descriptions provided do not contain any references to harmful content as defined by the framework. They appear to be general social media posts with hashtags and mentions of various topics, none of which suggest disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7524966666590047510,Girl in Mykonos #mykonos #neiperte #voliamoneiperte #girl,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a simple location-based or travel-related post."
7523193591708044566,#takemymind,not harmful,"The description ""#takemymind"" is vague and does not explicitly indicate any harmful content based on the provided framework. Without additional context, it does not suggest themes related to mental health issues, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525029955865021718,Scappa amore veloce,not harmful,"The description ""Scappa amore veloce"" translates to ""Run away love fast"" in English. It does not contain any explicit references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a vague or artistic expression without harmful implications."
7526269996473797910,7525326147119238422 7524389405981674754 7527390004214238486 7525094052417539335 7526874180390817046 7522273599668096258 7527317691330350358 7527352479814552854 Bellissimi🥹 // @Lazza // #lazza #papà #dolcevita #sansiro #milano #concertolazza #trapvibes #lazzalive ⚖️ La legge è uguale per tutti… più o meno 🤷‍♂️ servitevi #perte #viralvideo Артикул на штанишки: 430101431 / больше меня в тг: пикми пай quanto tempo è passato.. #david #fred #dieffe #dieffeedit #youtubeitalia @D͟F͟._E͟D͟I͟T͟⚡ @𝖋𝖕._𝖉𝖎𝖊𝖋𝖋𝖊 @lisa🍁 Bro got instant Karma 💀 #tlou2 #tlou #elliewilliams #thelastofuspart2remastered #thelastofus2 #thelastofus VIDEO COMPLETO SU YOUTUBE #LORIS44RACING #foryou #fyp #perte #boxe #🥊 #boxing,not harmful,"The video descriptions provided do not contain any references to harmful content as defined by the framework. They appear to be related to music, concerts, and gaming, which are generally safe for minors."
7525055974248598806,Io non ricordo nemmeno il giorno del mio compleanno😂 Mandalo alla tua BFF💘 #amiche #ricordi #memoria #pov,not harmful,"The description is light-hearted and humorous, discussing forgetfulness about one's birthday and encouraging sharing with a best friend. It does not contain any harmful content as per the framework provided."
7527315121195076886,7527331208963968278 7527305477726768406 7527389399269608722 7527317218506394902 #CapCut #CapCut #CapCut #CapCut,not harmful,The description only contains hashtags related to a video editing app (CapCut) and does not provide any context or content that falls under the harmful content framework.
7525679427515108630,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7526964038979341590,tiktok aiutami😂😂 #fyp #viral #perte #help #lignano,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a lighthearted or humorous post, likely intended for entertainment."
7522897982220537110,Risposta a @Vincenzo Forse non stiamo bene veramente 🤔,not harmful,"The description is vague and does not explicitly reference any harmful content categories such as disordered eating, self-harm, or dangerous activities. It seems to be a general statement or question without context."
7523608732589215006,#4thofjuly,not harmful,"The description ""#4thofjuly"" does not indicate any harmful content related to the specified categories. It likely refers to content celebrating or related to the Fourth of July, which is a national holiday in the United States."
7524745710844038422,Eh no la mia cover dei Labubu 🩵 #sarachehaipresotuttoelhaibuttatovia,not harmful,The description appears to be about a cover song and does not contain any references to harmful content as defined by the framework.
7524118947382168854,Ulcinj with a view ✨,not harmful,"The description ""Ulcinj with a view ✨"" does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a simple description of a location or scenery."
7525861442889846038,C’è speranza per TUTTI lui @Gianmarco.aparo su ig e TikTok,not harmful,"The description appears to be a positive or motivational statement, possibly promoting a user on Instagram and TikTok. There is no indication of harmful content based on the provided framework."
7526490754290650390,🤣🤣 #fyp #jet2holidays,not harmful,"The description contains emojis and hashtags related to holidays, which do not indicate any harmful content according to the provided framework."
7525132552395394336,#nolapolicianooo👮👮 #nolapolizianoooo #santamariadafeira🇵🇹,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be related to a location or event without any indication of harmful activity."
7526185892407495958,Da #TemptationIsland al matrimonio: #GabrielaChieffo e #GiuseppeFerrara si sono sposati 💍🤍 #Verissimo #davedere,not harmful,"The description discusses a marriage event and does not contain any content related to the harmful categories listed, such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7524367234261634326,Twennyfreee #fyp,not harmful,"The description ""Twennyfreee #fyp"" does not contain any language or references that align with the harmful content framework categories. It appears to be a playful or nonsensical phrase, possibly related to a trend or meme, and does not suggest any harmful themes."
7526499207184780566,"🏡 Che casa 🤩 ⛲️ Prossima volta alla reggia di Caserta, dentro! #caserta #reggiadicaserta #campania #napoli #naples #italia #italy #casa #house #villa #giardino #garden #parco #park #adventure #avventura #soldi #money #business #perte #foru",not harmful,The description is about visiting a location in Italy and does not contain any content related to the harmful categories outlined in the framework. It appears to be a travel or lifestyle-related post.
7526251206549736726,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7526995650865630486,le cose cambiano con l'educazione,not harmful,"The description translates to ""things change with education,"" which is a positive statement promoting the value of education and does not fall under any harmful content categories."
7526091654718065942,the turtle woman 🐢,not harmful,"The description ""the turtle woman 🐢"" does not suggest any harmful content related to the provided framework. It appears to be a playful or humorous reference without any indication of mature themes, violence, or other harmful elements."
7526613231490600214,"giuro non è come sembra, non potrei vivere senza un caso disperato no? 🤦🏼‍♀️💕 @Cristiano🌓",not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a personal or humorous statement without harmful implications."
7525146815579049238,Canale I Maturi!,not harmful,"The description ""Canale I Maturi!"" does not contain any explicit or suggestive language, nor does it reference any harmful activities or themes. It appears to be a channel name or a phrase in Italian, which translates to ""The Mature Channel,"" and does not inherently suggest harmful content."
7526638263625420054,siamo orgogliosi in casa Fenino #wimbledon #wimbledon2025,not harmful,"The description appears to be related to a sports event, specifically Wimbledon, and does not contain any references to harmful content as defined by the framework."
7519144265591819542,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7524814942776872223,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7526635976454720790,The moment belongs to Jannik Sinner 🇮🇹🏆 #Wimbledon #tennis #JannikSinner,not harmful,"The description is about a tennis player, Jannik Sinner, and his achievement at Wimbledon. It does not contain any harmful content as per the specified framework."
7526959127499705622,#janniksinner #sinner #wimbledon,not harmful,"The description appears to reference a tennis player and a tennis tournament, which does not fall under any of the harmful content categories listed."
7525447695784348983,ugh #nodoor #fyp #relatable @_veraschepp,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a general or relatable post without context indicating harm."
7524690589091138838,IDK,not harmful,"The description ""IDK"" is vague and does not indicate any harmful content based on the provided framework. It does not suggest any themes related to mental health issues, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526876056326917398,my soulmate 💕 @Cristiano🌓,not harmful,The description simply expresses admiration or affection for a public figure and does not contain any harmful content as per the framework provided.
7522552866494549270,@alim @Namdol @abglover3102 @Axel @Yamme🌟,not harmful,The description consists only of user tags and does not contain any content that falls under the harmful content framework.
7525812463053442326,Ops😂😂 #aquaestate #sarachehaipresotuttoelhaibuttatovia #fpy,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a lighthearted or humorous post."
7527637221105503510,+ loco di te..,not harmful,"The description ""loco di te"" (which translates to ""crazy about you"" in English) does not indicate any harmful content based on the provided framework. It does not reference any themes related to mental health issues, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7527691009958923542,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7527285348062235926,ig: yvng.deiv | mi sono usciti troppi edit di mike tyson #devvv,not harmful,"The description appears to be about edits of Mike Tyson, a well-known boxer, which does not inherently contain any harmful content as per the provided framework. There is no indication of disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7527646409038908694,CI AVEVO SPERATO…,not harmful,"The description ""CI AVEVO SPERATO…"" (translated as ""I had hoped..."") does not contain any explicit or implicit references to harmful content as defined by the framework. It appears to be a vague or personal statement without context suggesting harm."
7527346847669603606,c’è un bagnino che può andare a controllare per caso?? #lifeguard #fyp,not harmful,"The description appears to be a humorous or light-hearted request for a lifeguard, likely in a beach or pool setting, and does not contain any elements of the harmful content framework."
7526969601960201494,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7526627555739307286,Ormai lo conosco a memoria 🤣🖤 #horse #friesianhorse #horselife #black #fyp #perte #neiperte #foryoupage❤️❤️ #loveyou #horsegirl #equestrianlife #🖤,not harmful,"The description is about horses and equestrian life, which does not fall under any of the harmful content categories listed. It appears to be a lighthearted and positive post."
7526575559833406742,Spoiler: Danny ha finito tutte le focacce 😎 @dannylazzarin @showtimegpofficial @raffa_dpfit #gymbeamit #gympov #gymmeme #gymcomedy #gymhumor #funnytiktok #grecia #calisthenics #showtimegp #dannylazzarin #gymbro #gymlife #focaccia #pizza #gymtok #viralditiktok #fyp #perte #neiperte,not harmful,"The description appears to be about a humorous or light-hearted gym-related video involving eating focaccia, with no indication of harmful content such as disordered eating, self-harm, or any other categories listed in the harmful content framework."
7525869783196110102,@Camilla Masato,not harmful,"The description ""@Camilla Masato"" does not provide any context or content that falls under the harmful content framework. It appears to be a simple mention or tag of a user, which is not inherently harmful."
7526624733253733654,Tutorial?😱 #iwokeupinanewbugatti,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a playful or humorous reference to a song or trend."
7527299422841998614,ogni curva un’emozione #pag #croatia #zrcebeach #fyp #perte #taxi,not harmful,"The description appears to be about a location or travel experience in Croatia, with no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7527270262698478870,"Qualche mese fa Alina, 35 anni, si è imbattuta in un annuncio di lavoro pubblicato da una catena di supermercati per il ruolo di banconista. La proposta: impegno full time, 6 giorni a settimana (festivi compresi) per una retribuzione di 850 euro al mese. «Il mio compagno lavorava per questa realtà come vigilante. Faceva anche fino a 13 ore al giorno, per una p aga che non arrivava neanche a 1000 euro», racconta Alina a VD. Malgrado le condizioni inaccettabili, a quell'annuncio si è presentata, ma solo per incontrare di persona la direttrice del supermercato ed esprimere il proprio risentimento. «Dopo aver fatto quella piacevolissima chiacchierata con la direttrice, mi ha avvicinata una dipendente del centro commerciale, confermando le pessime condizioni a cui l’azienda sottopone i lavoratori». In Italia, nonostante una lieve ripresa, i salari reali restano ancora tra i più bassi in Europa rispetto ai livelli pre-pandemia. Secondo l’OCSE, nel primo trimestre del 2025 i salari italiani risultano inferiori del 7,5% rispetto al 2021 – uno dei cali più marcati tra i Paesi OCSE – mentre la media europea mostra segnali di recupero. Il collettivo @ultima.generazione ha lanciato una campagna nazionale che prevede il boicottaggio dei supermercati. L’obiettivo è raccogliere almeno 100.000 adesioni entro l’11 ottobre per avviare un’azione di massa che metta pressione economica sulla grande distribuzione organizzata e sul governo, e in particolare, che punta al taglio dell’IVA sui beni essenziali come pane e pasta. La campagna denuncia il crollo del potere d’acquisto e chiede «misure concrete per proteggere agricoltura, consumatori e ambiente, facendo pagare la transizione a chi ha maggiori risorse, come colossi fossili, GDO e grandi patrimoni». #lavoro #stipendi",not harmful,"The description discusses labor conditions and a campaign for economic reform, which does not fall under any harmful content categories. It aims to raise awareness about low wages and economic issues, which is not harmful to minors."
7526985216129387798,Non mi vogliono ancora come membro del Breakfast Club solo perché non so il loro trend 😱💕 @Fabio Ferrucci @Cristiano🌓 @LD3.official,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a lighthearted comment about not being part of a group due to not knowing a trend."
7527308310496808194,Non funziona l’acceleratore @Benedetta Vari 🤷‍♂️,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a benign statement about a non-functioning accelerator, likely in a vehicle or similar context."
7526502130715217174,#fyp #trends #funny #skibidiboppi #videoai #videoia #forzanapoli #ai #meme #intelligenzaartificiale #tropea #skibidichallenge etichettato dal creator come generato con l’ AI pt 20,not harmful,"The description contains hashtags related to trends, memes, and artificial intelligence, with no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526917188314402050,Corte Tendencia 2025??,not harmful,"The description ""Corte Tendencia 2025"" suggests a focus on fashion or hairstyle trends for the year 2025, which does not fall under any of the harmful content categories listed."
7526306988985224470,#psg #calcio Grazie Gigi per la tua esternazione 🤣🤣🤣🤣per me:sei finitoooooo.Mstteo Testa.Ti voglio bene amico mio❤️❤️❤️,not harmful,"The description appears to be a lighthearted and humorous message directed at a friend, with no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526212982758575415,French toast #fyp #frenchie,not harmful,The description appears to be about a type of food (French toast) and does not contain any references to harmful content as defined by the framework.
7527647849748663574,"ormai è quadrilatero amoroso, ma tanto a voi le ship contorte piacciono no? 😂💕 @Viola Silvi @Fabio Ferrucci @alicee",not harmful,"The description discusses a complex romantic situation in a light-hearted and humorous manner without any reference to harmful themes such as disordered eating, self-harm, or mature themes. It does not contain any shocking content, hate speech, abuse, addiction, or misinformation."
7527392487661407511,Dott. in scienze della trap🪤,not harmful,"The description ""Dott. in scienze della trap🪤"" does not contain any explicit or implicit references to harmful content as defined by the framework. It appears to be a playful or humorous statement related to music or culture, without any indication of mature themes, violence, or misinformation."
7527378888473758998,il finale di stagione che tutta tiktok italia stava aspettando no? @alicee 🤍😍,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a lighthearted or celebratory statement about a season finale, likely related to entertainment content."
7526165788969946390,Quando vuoi fare il video e colpisci le uniche persone in acqua #affondata #videoviral #sarachehaipresotuttoelhaibuttatovia #perte #neiperteee,not harmful,"The description appears to be about a humorous or accidental situation involving people in water, likely intended for entertainment. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525904006972067094,#technology #technologi #dlaciebie #fyp #dc,not harmful,The description contains hashtags related to technology and does not indicate any harmful content as per the provided framework.
7526324072964312342,Amore se ti fai un tatuaggio fattelo bene🤣 #foryoupage #foryou #perte #andiamoneiperte #ironia,not harmful,"The description appears to be light-hearted and humorous, discussing tattoos in a non-explicit and non-harmful way. There is no indication of any harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525878898891017494,"La costruzione di un tunnel ad oltre un metro mezzo di profondità che gli è rovinato addosso ed i soccorsi arrivati 40 minuti dopo. Sono i due elementi che hanno condannato a morte Riccardo Boni, il ragazzo di 17 anni travolto, soffocato e seppellit0 nella buca che lui stesso aveva scavato in riva al mare in una spiaggia di Montalto di Castro, in provincia di Viterbo. [ di @Valentina Panetta ] #montaltodicastro #buca #spiaggia #cronaca",harmful,"The description discusses a dangerous activity that resulted in the death of a minor, which falls under the category of shocking and graphic content. This type of content can be distressing and is not suitable for minors."
7526243780597681431,Per sempre⭐️ PROVATE A DIRE CHE L’AMICIZIA TRA MASCHIO E FEMMINA NON ESISTE E VE LA VEDRETE CON NOI,not harmful,"The description discusses friendship between males and females and does not contain any elements of the harmful content framework such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525347278152944918,@kiproco㊙️  #fyp #relationship,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a general tag for a relationship-related video."
7525444232161660182,Ops,not harmful,"The description ""Ops"" is vague and does not provide any context or indication of harmful content as defined by the framework."
7525939992871374102,Non fate caso al falò 🔥 @Jenny Guardiano,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a casual or playful comment about a bonfire."
7526544240734768406,#fyp,not harmful,"The description ""#fyp"" is a common hashtag used on TikTok to indicate ""For You Page"" and does not contain any harmful content according to the provided framework."
7526139773656829206,@Rebecca Parziale tutto sbagliato,not harmful,"The description ""@Rebecca Parziale tutto sbagliato"" does not contain any content that falls under the harmful content framework categories such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a personal comment or opinion without harmful implications."
7526551528660864258,Donnarumma vs Kroos 🥶 | #football #realmadrid #kroos #donnarumma,not harmful,"The description appears to reference a football (soccer) match or comparison between two players, Donnarumma and Kroos. There is no indication of harmful content such as violence, mature themes, or misinformation."
7525478091951492374,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7507954032472902917,7526871052777950471 7504684973354634504 7515079969438043414 #CapCut 😍😍 #template #jt #eyesdontlie #wow #viral #goviral #lyrics #music #video #melody #shkovirale #dhezipahiri #alb #foryou #fyp #foryoupage #fy #fypage #fypppppppppppppp #fypシ゚ #fypvシ゚viral🖤tiktok #fypviralシ゚ #foryou #explore #foryoupage   #สปีดสโลว์ #สโลว์สมูท @TikTok Alle 18:00 sul canale yt #elisatruecrime KOREA ❤️🇰🇷 ASA WITH SOUTH KOREA 🇰🇷 #korea #koreabeautiful #fypシ #everyoneシ゚ #highlights2024 #fypシ゚viralシ #onemillionaudition #highlight #CapCut,not harmful,"The description primarily contains hashtags and phrases related to music, video editing, and cultural appreciation, with no indication of harmful content as per the framework."
7526472476227013910,,unclear,"I'm sorry, but I need a video description to classify it as harmful or not harmful. Could you please provide the description of the TikTok video?"
7525989188794125590,buon viaggio 👋#perte #saràchehaipresotuttoelohaibuttatovia @Angeloಠಗಠ @Kenan Yildiz @juventus,not harmful,"The description appears to be a farewell message or a travel-related post, with no indication of harmful content as per the provided framework."
7526169299715656983,Costruendo Ricordi 💌,not harmful,"The description ""Costruendo Ricordi 💌"" translates to ""Building Memories 💌"" in English. It does not indicate any harmful content related to the specified categories and appears to be a positive or neutral statement."
7526890379732585751,🆘 SOS SALSICCIOTTO? Ecco un modo per non vedere più questo anti estetico effetto sulle tue caviglie quando indossi i sandali alla schiava #cegliemessapica #sandali #consigli #summer #sandal #estate #puglia,not harmful,The description provides fashion advice related to wearing sandals and does not contain any content related to the harmful categories outlined in the framework.
7526035089956949270,#jet2holiday #ultra #split,not harmful,"The description appears to be related to a holiday or travel experience, likely promoting a vacation or travel destination. There is no indication of harmful content based on the provided framework."
7526978795744644385,no problem arriviamo in bugatti🏎️ #perte #fy #popolar #virale #fyp #viral_video #londra,not harmful,"The description appears to be about arriving in a Bugatti, which is a luxury car, and includes hashtags related to popularity and virality. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525124533863451926,#pet #pets #fyp #foryou,not harmful,The description contains hashtags related to pets and does not suggest any harmful content according to the provided framework.
7526172149518732566,last day here,not harmful,"The description ""last day here"" is vague and does not inherently suggest any harmful content based on the provided framework. It could refer to a variety of non-harmful situations, such as the last day of a trip or job."
7526212535687646486,mamy & papy 😂🫶🏼,not harmful,"The description ""mamy & papy 😂🫶🏼"" does not indicate any content related to the harmful categories listed, such as disordered eating, self-harm, mature themes, or any form of abuse or exploitation. It appears to be a lighthearted or affectionate reference to grandparents."
7525483661576113430,,unclear,"I'm sorry, I can't classify the video description without the actual content. Could you please provide the description you would like me to classify?"
7525770311413878038,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7525844938588835094,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7525478611101502742,essere polacco essere tipo: #fyp #loveyoutiktok #perte #meme #jagermaister #poland #zoo #poland🇵🇱,not harmful,"The description includes hashtags related to Poland, a meme, and a brand of alcohol (Jägermeister), but it does not explicitly promote or encourage alcohol consumption or any other harmful behavior. It appears to be a lighthearted or humorous post."
7526893312301649174,MARTINA “AMO NAPOLI MA NON CI ABITEREI MAI PREFERISCO ROMA” #perte # #martinaeciro #martideioannon #martinadeioannon #cirosolomeno #uominiedonne #napoli #roma #ciroemartina #rauldumitras,not harmful,The description discusses a personal preference for living in Rome over Naples and does not contain any content related to the harmful categories outlined in the framework.
7526184605410495766,#temptationisland #giuseppe #gabriela #pompei #matrimonio #fyp,not harmful,"The description contains hashtags related to a reality TV show and personal names, which do not indicate any harmful content under the specified framework."
7526635921509190935,se qualcuno commenta dicendo “eh ma le tette non ingr-“ esplodo,harmful,"The description implies a potential for body shaming or negative body image discussions, which falls under the category of disordered eating and body image. This could be harmful to minors who are impressionable about body image issues."
7525218754989477142,Non nominare mia madre😂 #mamma #neiperte #comedy #amore,not harmful,"The description appears to be related to a comedic video involving a mother, indicated by the hashtags #comedy and #amore (love). There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526646582368865558,Cameretta bimbi 🥰 Sempre più completa e pratica ❤️,not harmful,"The description appears to be about a children's room, which is not related to any harmful content categories such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7527347946677964054,i primi tre collegiali dell nuova edizione 😂🏫💕@Cristiano🌓 @Fabio Ferrucci,not harmful,"The description appears to be about a new edition of a show or event involving collegial (school-related) content, with no indication of harmful themes such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525892963512143126,#neopatentati #partenza #top #unico,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be related to driving or a new driver experience, which is not inherently harmful."
7525712193053134088,Playgrounds looks a bit dangerous these days 🤯 Would you try? 😳 #Squidgames #blender3d #netflix #squidgamenetflix #Cgi #VFX,not harmful,"The description references a popular TV show and uses hashtags related to CGI and VFX, suggesting the content is likely fictional or digitally created. There is no direct indication of promoting dangerous activities or challenges."
7525764595445763350,mi sento male …,not harmful,"The description ""mi sento male"" translates to ""I feel bad"" in English. It does not explicitly reference any harmful content categories such as disordered eating, self-harm, or any other harmful themes. However, it could indicate a need for support or help, but it is not inherently harmful."
7525995255351594271,10/10 experience #halfmooncay #bahamas #cruise #horsebackriding #beachvibes #shittok,not harmful,The description appears to be about a positive experience on a cruise with activities like horseback riding and enjoying the beach. There is no indication of harmful content related to the specified categories.
7527000433320021270,throwback a quando diventai un'anatra per colpa di checco #checcozalone #quovado #puglia #conversano #bari #apulia #cadodallenubi #perte #foryoupage #fyp,not harmful,"The description references a comedic transformation into a duck, likely related to a film or comedic content by Checco Zalone. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526676525752585494,⚠️ AL COMMENTO DI CHI INDOVINERÀ CHE AVRÀ PIÙ LIKE FARÒ UN VIDEO RISPOSTA CON QUELLA CANZONE ⚠️ #piano #musica #pianomusic,not harmful,"The description is about creating a video response based on a popular comment and involves music, which does not fall under any harmful content categories."
7526169451306192150,Faccia a Faccia con un Grassarolo #lavoro #domande #risposte,not harmful,"The description appears to be about a face-to-face interaction, possibly an interview or conversation, and does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525445462866873622,non si sa mai.. #allagamento #nonsisamai,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be related to a situation involving flooding, which is not inherently harmful."
7525778837150387478,È Quel Momento 🤝🏼 Spingere 60 Seconds w/@Nikysavage ⏰,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a neutral or motivational statement about a time challenge."
7527307336709344534,"è finalmente arrivata la DIVA in villa, siete pronti? 😍💕 @Fabio Ferrucci @Viola Silvi",not harmful,"The description appears to be a lighthearted and enthusiastic announcement about someone's arrival, with no indication of harmful content related to the specified categories."
7524390924558798082,Dc me — Brrr but gurls version 🤣 #dance,not harmful,"The description suggests a dance video with a humorous twist, indicated by the laughing emoji and hashtag. There is no indication of harmful content based on the provided framework."
7525086385225698582,Salió volao 🏎️ @el_castejon11,not harmful,"The description appears to be about a fast car or a racing activity, indicated by the car emoji and the phrase ""Salió volao"" (which translates to ""went flying"" or ""went fast""). There is no indication of harmful content such as dangerous activities, mature themes, or any other categories listed in the harmful content framework."
7525439025319070998,Добре съм🙄#work,not harmful,"The description simply states ""I'm fine"" with a hashtag related to work. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525507517217131798,Ruota infinita pt. 1💀🔄 Il bro non riusciva a capire come ha fatto😭,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a lighthearted or humorous description without any explicit or dangerous implications."
7525521942389067030,Grazie mille @λουκα🫩 per l’ideaaaa❤️❤️❤️🦥,not harmful,The description appears to be a simple expression of gratitude and does not contain any content related to the harmful categories outlined in the framework.
7524658182518476087,the prank is out of control… 😅 #brazilianphonk #phonk #brazilianfunk #funk #viral #video #foryou #fyp #rge #on,not harmful,"The description suggests a prank video, which is generally not harmful unless it involves dangerous activities or challenges. There is no indication of such content in the description provided."
7525543183548173590,Ancora io & te…💗🤷🏼‍♀️,not harmful,"The description ""Ancora io & te…💗🤷🏼‍♀️"" does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a benign expression of affection or relationship."
7526520256983076118,amore a chi? @asiabusciantellaa,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a personal or affectionate message without any harmful implications."
