video_id,harmful,reasoning
7526940195850161430,not harmful,"The description uses playful language and hashtags that suggest humor or irony, but there is no explicit mention of harmful content such as disordered eating, self-harm, or any other categories listed in the harmful content framework. The use of ""fakebodyy"" and ""fakesituation"" could imply a humorous or exaggerated scenario rather than something harmful."
7526985012961479959,not harmful,"The description discusses a positive and respectful relationship between co-parents, which does not fall under any harmful content categories. It promotes healthy family dynamics and is suitable for all audiences."
7527297043128192278,not harmful,"The video description discusses environmental activism and the harmful effects of littering, specifically cigarette butts, on the environment. It promotes awareness and positive action without any harmful or inappropriate content."
7523435825602776342,not harmful,"The description contains hashtags related to beauty, self-care, and excitement, with no indication of harmful content as per the harmful content framework."
7526270520975789334,not harmful,"The phrase ""Vedo non vedo"" translates to ""I see, I don't see"" in English and does not inherently contain any harmful content as per the specified framework. It does not reference any mature themes, shocking content, or other harmful categories."
7525515720940080406,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a lighthearted or humorous post, likely related to a trend or sports team."
7526637190894439702,not harmful,"The description appears to be about a group of friends preparing for a night out, mentioning outfits and a holiday. There is no indication of harmful content related to the specified categories."
7527266467520220438,not harmful,The description is about a large stand-up paddleboard (SUP) and includes hashtags related to vacationing in Sicily. It does not contain any harmful content as per the specified framework.
7525923755533667607,not harmful,No description was provided to evaluate for harmful content.
7525862791798951190,not harmful,"The description simply mentions a username with a heart emoji, which does not indicate any harmful content or themes."
7526250119218449686,not harmful,The description consists of emojis that do not convey any harmful or explicit content.
7526539908253617430,not harmful,"The description promotes empathy, which is a positive and non-harmful concept. There is no indication of any harmful content as per the framework provided."
7525112409858624790,not harmful,The description appears to be about a puppy and includes hashtags related to music festivals and personal names. There is no indication of harmful content under the specified framework.
7526988611837775126,not harmful,"The description consists of hashtags that do not explicitly reference any harmful content categories such as disordered eating, self-harm, or mature themes. Without additional context, these hashtags do not suggest any harmful content."
7526028815592738070,not harmful,"The description ""con @fraaaaff"" does not contain any harmful content as per the provided framework. It appears to be a mention or tag of another user without any context indicating toxicity."
7523698537234992406,not harmful,"The description contains hashtags related to work and a person's name, which do not indicate any harmful content under the specified framework."
7520464783850654998,not harmful,"The video descriptions provided do not contain any references to harmful content as outlined in the harmful content framework. They appear to be lighthearted, humorous, or related to personal experiences and interests, such as memes, travel, and fictional characters, without any indication of mature themes, shocking content, or other harmful elements."
7525583940590013718,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as 'harmful' or 'not harmful'. Could you please provide the description?"
7526162778709724418,not harmful,"The description is in Italian and translates to ""Who looks better with her to you?"" It does not contain any harmful content as per the provided framework."
7525905591869443350,not harmful,"The description is in Italian and translates to ""We speak."" It does not contain any harmful content or themes that would be inappropriate for minors."
7525425641273969942,not harmful,"The description does not contain any harmful content related to the specified categories. It appears to be a playful or humorous reference without any indication of mature themes, violence, or other harmful elements."
7526701516003020054,not harmful,The description is vague and does not contain any explicit references to harmful content as defined by the framework. It appears to be an expression of confusion or disbelief without any indication of mature or dangerous themes.
7525442434147323158,not harmful,"The description appears to be a playful challenge or trend involving a celebrity, without any harmful or mature content. It does not fall under any of the harmful content categories listed."
7526246159468252438,not harmful,No video description was provided to evaluate for harmful content.
7526475953413885206,not harmful,"The description talks about a positive experience at a concert, with no mention of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526655371537239352,not harmful,"The description contains hashtags related to beach life and does not reference any harmful content such as disordered eating, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525394226037673238,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as 'harmful' or 'not harmful'. Could you please provide the description?"
7526164301711723798,not harmful,"The description ""👸🏼"" is simply an emoji of a princess and does not contain any harmful or mature content."
7526998269013052694,not harmful,"The description translates to ""After 3 years, I'm waiting for the message 'you were right'."" It does not contain any harmful content as per the specified framework."
7526887592235928854,not harmful,"The description discusses a personal experience with a hairdryer and includes hashtags related to hair care and styling. There is no indication of harmful content such as disordered eating, self-harm, or any other harmful themes listed in the framework."
7525762969020468502,not harmful,"The description appears to be lighthearted and humorous, referencing a common experience (""Il trauma di tutte le mamma"" translates to ""The trauma of all moms"") and includes hashtags related to trending and viral content. There is no indication of harmful content under the specified framework."
7527282034977377558,not harmful,"The description ""15?🤔😟"" is vague and does not explicitly reference any harmful content categories such as disordered eating, self-harm, or mature themes. Without additional context, it does not appear to contain harmful content."
7525213795791277319,not harmful,"The description appears to be related to a humorous or light-hearted take on a football rivalry or interaction between players, which is common in sports discussions. There is no indication of hate speech, abuse, or any other harmful content."
7526472952112581890,not harmful,"The description does not contain any harmful content as per the framework. It appears to be a lighthearted or humorous video, possibly involving empathy towards an elderly person, without any indication of mature themes, shocking content, or other harmful elements."
7524752698248400150,not harmful,"The description promotes cleaning as a form of therapy and motivation, which is generally a positive and harmless activity. It does not contain any harmful content as per the framework provided."
7526464665132698903,not harmful,The description discusses a geographical feature and travel experience without any reference to harmful content or themes.
7525817838204931350,not harmful,"The description discusses an aviation incident and investigation without including harmful content such as graphic imagery, hate speech, or misinformation. It provides factual information about an ongoing investigation, which is not inherently harmful to minors."
7525554732149017878,not harmful,"The description ""si"" is too vague and does not provide any context or content that falls under the harmful content framework."
7525873832599604502,not harmful,No description was provided to evaluate for harmful content.
7525842323725503766,not harmful,"The description contains hashtags related to viral content, humor, music, and sports, which do not fall under any harmful content categories. There is no indication of mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525638262464023822,not harmful,"The description appears to be a simple reference to a past holiday experience, with no indication of harmful content such as disordered eating, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526922965770849558,not harmful,The description discusses a sports event and a player's reaction during a match. It does not contain any harmful content as per the specified framework.
7524683052077813014,not harmful,"The description ""1 2 3 SU"" is vague and does not contain any explicit or implicit references to harmful content as outlined in the harmful content framework. It does not suggest any mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526102610747657494,not harmful,"The description refers to an investment metaphorically as a tree, which does not fall under any harmful content categories such as mental health issues, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7523117419045342486,not harmful,No video description was provided to evaluate for harmful content.
7526565121527647510,not harmful,"The description contains hashtags related to general topics like trends, summer, and a location, without any indication of harmful content."
7527692078927613206,not harmful,"The description discusses a student's protest against the educational system and the anxiety associated with exams. It does not contain any harmful content as per the specified framework, such as disordered eating, self-harm, or mature themes. It is a discussion on educational reform and student anxiety, which is not inherently harmful."
7526326905008573718,unclear,"I'm sorry, but I need a video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7526876130175880470,not harmful,"The description is about sharing fashion and outfit inspiration, which does not fall under any harmful content categories."
7525576909711789342,not harmful,"The description discusses hair growth and dyeing, which are common topics related to personal grooming and style. There is no mention of harmful content such as disordered eating, self-harm, or any other harmful themes."
7519832161201999126,not harmful,"The video descriptions provided do not contain any content that falls under the harmful content framework categories such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. The descriptions discuss topics like energy sources, animal rights, travel savings, and entertainment without promoting harmful behavior or misinformation."
7525593895540133122,not harmful,"The description appears to be a positive or celebratory message, possibly related to a personal achievement or event, and does not contain any harmful content as per the specified framework."
7525359962432851222,not harmful,No video description was provided to evaluate for harmful content.
7525837365420526870,not harmful,The description consists of a single emoji that does not convey any harmful content or context.
7525525286482480440,not harmful,The description consists of a single emoji that does not convey any harmful content or themes.
7526301998841351446,not harmful,"The description is in Italian and translates to ""there are those who do it and those who lie credits: @Big Ang."" It does not contain any harmful content as per the provided framework."
7525709290468871446,not harmful,"The description is related to football (soccer) and does not contain any harmful content as per the specified framework. It appears to be a fan post about a football team, which is generally safe for all audiences."
7526243361729137942,not harmful,"The description appears to be a simple mention of a couple, possibly celebrating a wedding or relationship, and does not contain any harmful content as per the specified framework."
