video_id,desc,harmful,reasoning
7526663027203034390,"In provincia di Imperia, in Liguria, è spuntata una pianta piuttosto insolita tra la vegetazione dell’area verde accanto al Comando della Polizia Municipale 👮🍁",not harmful,"The description mentions an unusual plant found near a police station, which does not fall under any of the harmful content categories such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526570064632483094,Solo i migliori al #diverlandwaterpark  #fyp #trend #azul @ginevra @beatrice  @Leonardo Monni @tommaso.sardano @tikitok mattia tuveri @Rakele,not harmful,The description appears to be promoting a visit to a water park and includes hashtags and mentions of other users. There is no indication of harmful content related to the specified categories.
7526964038979341590,tiktok aiutami😂😂 #fyp #viral #perte #help #lignano,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a lighthearted or humorous post, as indicated by the laughing emojis."
7526101249452674326,L’Amore 🧡,not harmful,"The description ""L’Amore 🧡"" translates to ""Love"" in Italian with a heart emoji, which does not indicate any harmful content based on the provided framework."
7526459933156478230,Il vento non lo aiutava per niente 🤣@B A G U S,not harmful,"The description appears to be a lighthearted or humorous comment about the wind, with no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7527691009958923542,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7526122349804915990,👅👅,harmful,"The use of suggestive emojis like the tongue emoji can imply sexually suggestive content, which falls under the category of Mature Themes. This type of content may not be suitable for minors."
7525775639949937943,Per la prima volta nella mia carriera ho perso la pazienza 😅 Il contesto non ufficiale me lo permetteva dai…,not harmful,"The description suggests a personal anecdote about losing patience in a non-official context, which does not fall under any of the harmful content categories such as disordered eating, self-harm, mature themes, or misinformation. It appears to be a light-hearted or humorous reflection rather than harmful content."
7526995650865630486,le cose cambiano con l'educazione,not harmful,"The description translates to ""things change with education,"" which is a positive statement promoting the value of education and does not fall under any harmful content categories."
7527285348062235926,ig: yvng.deiv | mi sono usciti troppi edit di mike tyson #devvv,not harmful,"The description appears to be about edits of Mike Tyson, a well-known boxer, which does not inherently contain any harmful content as per the provided framework. There is no indication of disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526274089372093718,La parte più bella è stata vedere le loro facce #lego #wedding,not harmful,"The description refers to a wedding and mentions LEGO, which is a toy brand. There is no indication of any harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525802740962823446,#dna #moto #motorcycle #motos #motorsport #panigale #ducati #agv #ducaticorse #pirelli #bikersoftiktok #panigalev2 #agv #virale #bikers #bikerlife #bike #biker #suzukigsxr1000 #suzuki #cbr1000rr #bmw #kawasaki #ducati #yamaha #hypermotard950,not harmful,"The description contains hashtags related to motorcycles and motorsports, which do not fall under any of the harmful content categories outlined in the framework."
7525851208477576470,Non so cosa sia successo…😅 sai dove andare💙🤍👈🏽 - ⭐️@🧡 thereal.diabla 🖤 - 👤@Joe Di Marco☑️ - 👤@Papi Rodriguez official,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a generic or playful message without any explicit or harmful implications."
7526112688666135830,non è convinta #foryou #mamma #perte #viralvideos,not harmful,"The description does not indicate any content related to the harmful categories such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a general or humorous video likely involving a mother, which is not inherently harmful."
7526482541109529878,Da umile civile era il mio sogno😂🥰#perte#carabinieri#fidanzatadiuncarabiniere👮🏻#cc#caserma#lidodeicarabinieri#car#concorsi#esercito#militari,not harmful,"The description appears to be about a personal dream or aspiration related to being involved with the carabinieri (Italian police), and includes hashtags related to the military and police. There is no indication of harmful content such as violence, hate speech, or mature themes."
7527646409038908694,CI AVEVO SPERATO…,not harmful,"The description ""CI AVEVO SPERATO…"" (translated as ""I had hoped..."") does not contain any explicit or implicit references to harmful content as defined by the framework. It is vague and does not suggest any mature themes, shocking content, or other harmful categories."
7525193240166010135,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7527346847669603606,c’è un bagnino che può andare a controllare per caso?? #lifeguard #fyp,not harmful,"The description appears to be a humorous or light-hearted request for a lifeguard, likely in a beach or pool setting, and does not contain any elements of the harmful content framework."
7525186909996322070,Jet2 holiday #fyp #pourtoi #jet2holidays @ㄥ,not harmful,The description appears to be promoting a holiday with a travel company and does not contain any references to harmful content as defined by the framework.
7525489717232684310,possiamo spiegare…. @𝐁 𝐈 sempre con noi❤️❤️ #malta #maltatiktok #07 #malta🇲🇹,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a general or personal message, possibly related to a location or event in Malta."
7525768267659644182,Quando sono al Tortuga faccio un backflip ⚡️ #fyp #backflip #surf,not harmful,"The description mentions doing a backflip, which is a physical activity, but it does not suggest any dangerous or harmful behavior, nor does it fall under any of the harmful content categories listed."
7526969601960201494,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7525945563888520470,#perte #malinois #playa #32 #maligator #malinoisworld #malinoislovers #pastorebelga #life,not harmful,"The description contains hashtags related to dogs, specifically the Malinois breed, and does not include any content that falls under the harmful content framework."
7526635976454720790,The moment belongs to Jannik Sinner 🇮🇹🏆 #Wimbledon #tennis #JannikSinner,not harmful,"The description is about a tennis player, Jannik Sinner, and his achievement at Wimbledon. It does not contain any content related to the harmful categories listed."
7523193591708044566,#takemymind,not harmful,"The description ""#takemymind"" is vague and does not inherently suggest any harmful content based on the provided framework. Without additional context, it does not appear to promote or depict any of the harmful categories listed."
7525679427515108630,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7526627555739307286,Ormai lo conosco a memoria 🤣🖤 #horse #friesianhorse #horselife #black #fyp #perte #neiperte #foryoupage❤️❤️ #loveyou #horsegirl #equestrianlife #🖤,not harmful,"The description is about horses and equestrian life, which does not fall under any of the harmful content categories such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526499207184780566,"🏡 Che casa 🤩 ⛲️ Prossima volta alla reggia di Caserta, dentro! #caserta #reggiadicaserta #campania #napoli #naples #italia #italy #casa #house #villa #giardino #garden #parco #park #adventure #avventura #soldi #money #business #perte #foru",not harmful,"The description is about visiting a location in Italy and does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526613231490600214,"giuro non è come sembra, non potrei vivere senza un caso disperato no? 🤦🏼‍♀️💕 @Cristiano🌓",not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a personal or humorous statement without harmful implications."
7526575559833406742,Spoiler: Danny ha finito tutte le focacce 😎 @dannylazzarin @showtimegpofficial @raffa_dpfit #gymbeamit #gympov #gymmeme #gymcomedy #gymhumor #funnytiktok #grecia #calisthenics #showtimegp #dannylazzarin #gymbro #gymlife #focaccia #pizza #gymtok #viralditiktok #fyp #perte #neiperte,not harmful,"The description appears to be about a humorous or light-hearted situation involving someone named Danny finishing all the focaccia, with hashtags related to gym and comedy. There is no indication of harmful content under the provided framework."
7526876056326917398,my soulmate 💕 @Cristiano🌓,not harmful,"The description simply expresses affection towards a person, likely a public figure, and does not contain any harmful content as per the provided framework."
7524745710844038422,Eh no la mia cover dei Labubu 🩵 #sarachehaipresotuttoelhaibuttatovia,not harmful,"The description appears to be about a cover song and does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525861442889846038,C’è speranza per TUTTI lui @Gianmarco.aparo su ig e TikTok,not harmful,"The description appears to be a positive or motivational statement, possibly promoting a user on Instagram and TikTok. It does not contain any references to harmful content as defined by the framework."
7525869783196110102,@Camilla Masato,not harmful,"The description ""@Camilla Masato"" does not provide any context or content that falls under the harmful content framework categories. It appears to be a simple mention or tag of a user, which is not inherently harmful."
7526959127499705622,#janniksinner #sinner #wimbledon,not harmful,"The description appears to be related to a tennis player or event, likely referencing Jannik Sinner and Wimbledon. There is no indication of harmful content based on the provided framework."
7526624733253733654,Tutorial?😱 #iwokeupinanewbugatti,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a playful or humorous reference to a song or trend."
7526251206549736726,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7526490754290650390,🤣🤣 #fyp #jet2holidays,not harmful,"The description contains emojis and hashtags related to holidays, which do not indicate any harmful content according to the provided framework."
7525132552395394336,#nolapolicianooo👮👮 #nolapolizianoooo #santamariadafeira🇵🇹,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a playful or humorous reference to police, likely in a non-serious context."
7527299422841998614,ogni curva un’emozione #pag #croatia #zrcebeach #fyp #perte #taxi,not harmful,"The description appears to be about a travel or vacation experience in Croatia, mentioning a beach and a taxi. There is no indication of harmful content related to the specified categories."
7527270262698478870,"Qualche mese fa Alina, 35 anni, si è imbattuta in un annuncio di lavoro pubblicato da una catena di supermercati per il ruolo di banconista. La proposta: impegno full time, 6 giorni a settimana (festivi compresi) per una retribuzione di 850 euro al mese. «Il mio compagno lavorava per questa realtà come vigilante. Faceva anche fino a 13 ore al giorno, per una p aga che non arrivava neanche a 1000 euro», racconta Alina a VD. Malgrado le condizioni inaccettabili, a quell'annuncio si è presentata, ma solo per incontrare di persona la direttrice del supermercato ed esprimere il proprio risentimento. «Dopo aver fatto quella piacevolissima chiacchierata con la direttrice, mi ha avvicinata una dipendente del centro commerciale, confermando le pessime condizioni a cui l’azienda sottopone i lavoratori». In Italia, nonostante una lieve ripresa, i salari reali restano ancora tra i più bassi in Europa rispetto ai livelli pre-pandemia. Secondo l’OCSE, nel primo trimestre del 2025 i salari italiani risultano inferiori del 7,5% rispetto al 2021 – uno dei cali più marcati tra i Paesi OCSE – mentre la media europea mostra segnali di recupero. Il collettivo @ultima.generazione ha lanciato una campagna nazionale che prevede il boicottaggio dei supermercati. L’obiettivo è raccogliere almeno 100.000 adesioni entro l’11 ottobre per avviare un’azione di massa che metta pressione economica sulla grande distribuzione organizzata e sul governo, e in particolare, che punta al taglio dell’IVA sui beni essenziali come pane e pasta. La campagna denuncia il crollo del potere d’acquisto e chiede «misure concrete per proteggere agricoltura, consumatori e ambiente, facendo pagare la transizione a chi ha maggiori risorse, come colossi fossili, GDO e grandi patrimoni». #lavoro #stipendi",not harmful,"The description discusses labor conditions and a campaign for economic change, which does not fall under any harmful content categories. It aims to raise awareness about low wages and economic issues, which is not harmful to minors."
7526985216129387798,Non mi vogliono ancora come membro del Breakfast Club solo perché non so il loro trend 😱💕 @Fabio Ferrucci @Cristiano🌓 @LD3.official,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a lighthearted comment about not being part of a group due to not knowing a trend."
7527308310496808194,Non funziona l’acceleratore @Benedetta Vari 🤷‍♂️,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a benign statement about a non-functioning accelerator, likely in a vehicle or similar context."
7526502130715217174,#fyp #trends #funny #skibidiboppi #videoai #videoia #forzanapoli #ai #meme #intelligenzaartificiale #tropea #skibidichallenge etichettato dal creator come generato con l’ AI pt 20,not harmful,"The description contains hashtags related to trends, memes, and artificial intelligence, which do not fall under any of the harmful content categories. There is no indication of disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526638263625420054,siamo orgogliosi in casa Fenino #wimbledon #wimbledon2025,not harmful,"The description appears to be about pride in a sports context, specifically related to Wimbledon, and does not contain any harmful content as per the provided framework."
7526185892407495958,Da #TemptationIsland al matrimonio: #GabrielaChieffo e #GiuseppeFerrara si sono sposati 💍🤍 #Verissimo #davedere,not harmful,"The description discusses a marriage event and does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526917188314402050,Corte Tendencia 2025??,not harmful,"The description ""Corte Tendencia 2025"" suggests a focus on fashion or hairstyle trends for the year 2025, which does not fall under any of the harmful content categories listed."
7526091654718065942,the turtle woman 🐢,not harmful,"The description ""the turtle woman 🐢"" does not suggest any content related to the harmful categories such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a playful or humorous reference, likely involving a person and a turtle, which is not inherently harmful."
7524367234261634326,Twennyfreee #fyp,not harmful,"The description ""Twennyfreee #fyp"" does not contain any language or references that suggest harmful content according to the provided framework. It appears to be a playful or nonsensical phrase, possibly related to a trend or meme, and does not indicate any mature, shocking, or harmful themes."
7526306988985224470,#psg #calcio Grazie Gigi per la tua esternazione 🤣🤣🤣🤣per me:sei finitoooooo.Mstteo Testa.Ti voglio bene amico mio❤️❤️❤️,not harmful,"The description appears to be a lighthearted and humorous message directed at a friend, with no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526212982758575415,French toast #fyp #frenchie,not harmful,The description appears to be about a type of food (French toast) and does not contain any references to harmful content as defined by the framework.
7525146815579049238,Canale I Maturi!,not harmful,"The description ""Canale I Maturi!"" does not provide any indication of harmful content based on the provided framework. It does not reference any mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525447695784348983,ugh #nodoor #fyp #relatable @_veraschepp,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a general, relatable post without any explicit or harmful implications."
7527647849748663574,"ormai è quadrilatero amoroso, ma tanto a voi le ship contorte piacciono no? 😂💕 @Viola Silvi @Fabio Ferrucci @alicee",not harmful,"The description refers to a complex romantic situation, which is not inherently harmful. It does not contain any references to the harmful content categories outlined in the framework."
7524118947382168854,Ulcinj with a view ✨,not harmful,"The description ""Ulcinj with a view ✨"" does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a simple description of a location or scenery."
7527392487661407511,Dott. in scienze della trap🪤,not harmful,"The description ""Dott. in scienze della trap🪤"" does not contain any explicit or implicit references to harmful content as defined by the framework. It appears to be a playful or humorous statement related to music or culture, without any indication of mature themes, violence, or misinformation."
7527378888473758998,il finale di stagione che tutta tiktok italia stava aspettando no? @alicee 🤍😍,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a general comment about a season finale, likely related to entertainment."
7526165788969946390,Quando vuoi fare il video e colpisci le uniche persone in acqua #affondata #videoviral #sarachehaipresotuttoelhaibuttatovia #perte #neiperteee,not harmful,"The description does not indicate any harmful content related to the specified categories. It seems to describe a humorous or accidental situation involving people in water, without any indication of danger or inappropriate themes."
7525812463053442326,Ops😂😂 #aquaestate #sarachehaipresotuttoelhaibuttatovia #fpy,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a lighthearted or humorous post."
7525904006972067094,#technology #technologi #dlaciebie #fyp #dc,not harmful,The description contains hashtags related to technology and does not indicate any harmful content as per the provided framework.
7526324072964312342,Amore se ti fai un tatuaggio fattelo bene🤣 #foryoupage #foryou #perte #andiamoneiperte #ironia,not harmful,"The description appears to be light-hearted and humorous, discussing tattoos in a non-explicit manner. There is no indication of harmful content related to the specified categories."
7519144265591819542,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7525878898891017494,"La costruzione di un tunnel ad oltre un metro mezzo di profondità che gli è rovinato addosso ed i soccorsi arrivati 40 minuti dopo. Sono i due elementi che hanno condannato a morte Riccardo Boni, il ragazzo di 17 anni travolto, soffocato e seppellit0 nella buca che lui stesso aveva scavato in riva al mare in una spiaggia di Montalto di Castro, in provincia di Viterbo. [ di @Valentina Panetta ] #montaltodicastro #buca #spiaggia #cronaca",harmful,"The description discusses a dangerous activity that resulted in a fatal accident, which falls under the category of ""Dangerous Activity and Challenges."" This type of content can be harmful to minors as it may encourage them to engage in similar risky behaviors."
7526243780597681431,Per sempre⭐️ PROVATE A DIRE CHE L’AMICIZIA TRA MASCHIO E FEMMINA NON ESISTE E VE LA VEDRETE CON NOI,not harmful,"The description discusses friendship between males and females and does not contain any elements of the harmful content framework such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525347278152944918,@kiproco㊙️  #fyp #relationship,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a general tag for a relationship-related post."
7525444232161660182,Ops,not harmful,"The description ""Ops"" is vague and does not provide any context that suggests harmful content. Without additional information, it cannot be classified under any harmful content categories."
7525939992871374102,Non fate caso al falò 🔥 @Jenny Guardiano,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a casual mention of a bonfire, which is not inherently harmful."
7526544240734768406,#fyp,not harmful,"The description ""#fyp"" is a common hashtag used on TikTok to indicate ""For You Page"" and does not contain any harmful content as per the provided framework."
7526139773656829206,@Rebecca Parziale tutto sbagliato,not harmful,"The description ""@Rebecca Parziale tutto sbagliato"" does not contain any content related to the harmful categories listed, such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a personal comment or opinion without harmful implications."
7526551528660864258,Donnarumma vs Kroos 🥶 | #football #realmadrid #kroos #donnarumma,not harmful,"The description appears to be about a football (soccer) match or comparison between two players, Donnarumma and Kroos. It does not contain any references to harmful content as defined by the framework."
7525478091951492374,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7500287691804757291,"7526240380589706518 7494747786370501893 7498762059027385623 7502026392452861206 the song. cc: mine (glow cc 11) ib/ac: @𝗧𝗲𝗹𝗹𝗲𝘀 ❦ scp: @︎lana #klausmikaelson #klausmikaelsonedit #josephmorgan #josephmorganedit #klausmikaelsonedits #tvd #tvdedit #theoriginals #theoriginalsedits #thevampirediaries #thevampirediariesedit #foryou #fyp Red flag, chi può capire… capisca! I prefer someone older!!  ( intro is the only ai) | ib/rm:me // cc:me | #stefansalvatore #stefansalvatoreedit #paulwesley #paulwesleyedit #damonsalvetore #klausmikaelson #klausmikaelsonedit #josephmorgan #josephmorganedit #tvd #tvdu #tvdedits #viralll #trendy #fyp #plottwist #plottwistedit #blowup? #blowupmyphone #blowupovernight Per diventare grande e grosso come @andrea.presti_ifbbpro devi mangiare tanta pastasciutta Davide 😂😂😂😂😂👺😂😂😂🏂",not harmful,"The description primarily consists of hashtags and references to TV shows and characters, with no indication of harmful content such as disordered eating, self-harm, or mature themes. The mention of eating pasta is in a humorous context and does not promote disordered eating."
7526472476227013910,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7525989188794125590,buon viaggio 👋#perte #saràchehaipresotuttoelohaibuttatovia @Angeloಠಗಠ @Kenan Yildiz @juventus,not harmful,The description appears to be a farewell or travel-related message with hashtags and mentions of users. It does not contain any harmful content as per the specified framework.
7526169299715656983,Costruendo Ricordi 💌,not harmful,"The description ""Costruendo Ricordi 💌"" translates to ""Building Memories 💌"" in English, which does not indicate any harmful content based on the provided framework. It suggests a positive or neutral theme related to creating memories."
7526890379732585751,🆘 SOS SALSICCIOTTO? Ecco un modo per non vedere più questo anti estetico effetto sulle tue caviglie quando indossi i sandali alla schiava #cegliemessapica #sandali #consigli #summer #sandal #estate #puglia,not harmful,The description provides fashion advice related to wearing sandals and does not contain any content related to the harmful categories outlined in the framework.
7526035089956949270,#jet2holiday #ultra #split,not harmful,"The description appears to be related to a holiday or travel experience, likely promoting a vacation or destination. There is no indication of harmful content based on the provided framework."
7526978795744644385,no problem arriviamo in bugatti🏎️ #perte #fy #popolar #virale #fyp #viral_video #londra,not harmful,"The description appears to be about arriving in a Bugatti, which is a luxury car, and includes hashtags related to popularity and virality. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7521711208278265093,"7499167248226045230 7498704945965845782 7525184930607795478 7519735460780936456 7502044642645462294 🤨 This Is Taking Up 6TB?! #foryou #techtock #pcgaming #pcbuild #gamingpc #gaming Troppo spesso si sente di bambini esclusi dalle feste di compleanno, vittime innocenti di dinamiche adulte incomprensibili. Gruppi WhatsApp segreti tra mamme e inviti selettivi creano ferite profonde. Care mamme, ricordate che per i bambini l'esclusione è dolorosa. Un invito aperto a tutti i compagni non solo è un gesto di inclusione, ma riconosce la loro pari dignità. La vera differenza non sta nei bambini, ma nelle scelte che noi adulti facciamo. She Should've Left the Forest Immediately (Credits: Dee's Dark Adventures) esa no me la esperaba.. . . . . . . . Deja ❤️ si te gusto el video . . . . . . (Ignorar) #datos #paranormal #datoscuriosos #datosinteresantes #cosasinteresantes #datosquenosabias #aquenosabias #curioso #curiosos #curiosidades #datospsicologicos #datoshistoricos #datoscientificos #saber #misterio #sabertodo #losabias #sabiasque #hechosquenosabias",not harmful,"The video descriptions provided do not contain any content that falls under the harmful categories outlined in the framework. They discuss topics related to technology, social dynamics among children, and paranormal curiosity, none of which are harmful or inappropriate for minors."
7526172149518732566,last day here,not harmful,"The description ""last day here"" is vague and does not inherently suggest any harmful content such as disordered eating, self-harm, or any other categories listed in the harmful content framework. Without additional context indicating harm, it is not classified as harmful."
7526212535687646486,mamy & papy 😂🫶🏼,not harmful,"The description ""mamy & papy 😂🫶🏼"" does not indicate any content related to the harmful categories listed, such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a lighthearted or affectionate reference to grandparents."
7525483661576113430,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7519917205090323734,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7525770311413878038,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7525844938588835094,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7525478611101502742,essere polacco essere tipo: #fyp #loveyoutiktok #perte #meme #jagermaister #poland #zoo #poland🇵🇱,not harmful,"The description appears to be a lighthearted or humorous reference to Polish culture or identity, possibly involving a meme or joke. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526893312301649174,MARTINA “AMO NAPOLI MA NON CI ABITEREI MAI PREFERISCO ROMA” #perte # #martinaeciro #martideioannon #martinadeioannon #cirosolomeno #uominiedonne #napoli #roma #ciroemartina #rauldumitras,not harmful,"The description does not contain any content related to the harmful categories listed, such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a personal opinion about living preferences between two cities."
7526184605410495766,#temptationisland #giuseppe #gabriela #pompei #matrimonio #fyp,not harmful,"The description contains hashtags related to a reality TV show and personal names, which do not indicate any harmful content under the specified framework."
7526635921509190935,se qualcuno commenta dicendo “eh ma le tette non ingr-“ esplodo,not harmful,"The description does not contain any explicit or suggestive content, nor does it promote harmful behavior or misinformation. It appears to be a humorous or sarcastic remark about body image, but it does not encourage disordered eating or body shaming."
7525218754989477142,Non nominare mia madre😂 #mamma #neiperte #comedy #amore,not harmful,"The description appears to be related to a comedic video involving a mother, indicated by the hashtags #comedy and #amore (love). There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526646582368865558,Cameretta bimbi 🥰 Sempre più completa e pratica ❤️,not harmful,"The description appears to be about a children's room, which is not related to any harmful content categories such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7527347946677964054,i primi tre collegiali dell nuova edizione 😂🏫💕@Cristiano🌓 @Fabio Ferrucci,not harmful,"The description appears to be about a new edition of a show or event involving collegiali (students), and includes emojis that suggest a lighthearted or humorous tone. There is no indication of harmful content based on the provided framework."
7525892963512143126,#neopatentati #partenza #top #unico,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be related to driving or a new experience, which is not inherently harmful."
7525712193053134088,Playgrounds looks a bit dangerous these days 🤯 Would you try? 😳 #Squidgames #blender3d #netflix #squidgamenetflix #Cgi #VFX,not harmful,"The description references a popular TV show and uses hashtags related to CGI and VFX, suggesting the content is likely fictional and digitally created. There is no direct indication of promoting dangerous activities or challenges."
7525764595445763350,mi sento male …,not harmful,"The description ""mi sento male"" translates to ""I feel bad"" in English. It does not explicitly reference any harmful content categories such as disordered eating, self-harm, or any other harmful behavior. However, it could indicate a need for support or help, but it is not inherently harmful."
7525995255351594271,10/10 experience #halfmooncay #bahamas #cruise #horsebackriding #beachvibes #shittok,not harmful,"The description appears to be about a positive travel experience involving a cruise and horseback riding on the beach. There is no indication of harmful content related to the specified categories. The use of the word ""shittok"" does not imply harmful content in this context."
7527000433320021270,throwback a quando diventai un'anatra per colpa di checco #checcozalone #quovado #puglia #conversano #bari #apulia #cadodallenubi #perte #foryoupage #fyp,not harmful,"The description refers to a humorous or nostalgic moment related to a movie or character, likely involving a comedic transformation or situation. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526676525752585494,⚠️ AL COMMENTO DI CHI INDOVINERÀ CHE AVRÀ PIÙ LIKE FARÒ UN VIDEO RISPOSTA CON QUELLA CANZONE ⚠️ #piano #musica #pianomusic,not harmful,"The description is about engaging with the audience by asking them to guess a song, which is a common interactive activity on social media. It does not contain any harmful content as per the specified framework."
7526169451306192150,Faccia a Faccia con un Grassarolo #lavoro #domande #risposte,not harmful,"The description appears to be about a face-to-face interaction, possibly an interview or conversation, and does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525445462866873622,non si sa mai.. #allagamento #nonsisamai,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be related to a flood, which is not inherently harmful content."
7525778837150387478,È Quel Momento 🤝🏼 Spingere 60 Seconds w/@Nikysavage ⏰,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a neutral or motivational statement without context suggesting harm."
7527307336709344534,"è finalmente arrivata la DIVA in villa, siete pronti? 😍💕 @Fabio Ferrucci @Viola Silvi",not harmful,"The description appears to be a lighthearted and positive announcement about someone arriving at a location, likely for a social or entertainment event. There is no indication of harmful content based on the provided framework."
7524390924558798082,Dc me — Brrr but gurls version 🤣 #dance,not harmful,"The description suggests a dance video with a humorous twist, indicated by the laughing emoji and hashtag. There is no indication of harmful content related to the specified categories."
7525086385225698582,Salió volao 🏎️ @el_castejon11,not harmful,"The description appears to be a playful or humorous reference to speed, possibly related to a car or racing context, without any indication of harmful content as per the provided framework."
7525439025319070998,Добре съм🙄#work,not harmful,"The description simply states ""I'm fine"" with a hashtag related to work. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
