video_id,harmful,reasoning
7529189388408917270,not harmful,"The description is humorous and light-hearted, discussing a social situation and a chance encounter. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7527278440291126550,not harmful,"The description suggests a comedic video, likely involving a humorous take on perspective, without any indication of harmful content as per the harmful content framework."
7525672824954965304,not harmful,"The description ""#India"" does not contain any harmful content as per the specified framework. It is simply a reference to a country and does not imply any mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7529484844254973206,not harmful,"The description is in French and translates to ""Do you agree? 😂"". It does not contain any harmful content as per the specified framework."
7499035816308657430,not harmful,"The description appears to be light-hearted and humorous, with no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7529580719803321622,not harmful,"The description is asking for a rating or opinion, which does not fall under any of the harmful content categories listed."
7529494358421228822,not harmful,The description is playful and does not contain any harmful content as per the harmful content framework. It appears to be part of a lighthearted trend or challenge.
7528816827502185750,not harmful,The description appears to be humorous and does not contain any references to harmful content as outlined in the harmful content framework.
7529189388408917270,not harmful,"The description is humorous and light-hearted, discussing a social situation and a chance encounter. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7529599307050208534,not harmful,"The description contains only laughter and a heart emoji, with no indication of harmful content or themes."
7527678100826639646,unclear,"I'm sorry, but I need a description of the TikTok video to classify it as 'harmful' or 'not harmful'. Please provide the description so I can assist you further."
7528927767124151575,not harmful,"The description does not contain any harmful content as per the framework. It appears to be related to a music group or artist and uses the word ""creepy"" in a likely non-threatening context, possibly referring to a performance or theme."
7527678100826639646,not harmful,No video description was provided to evaluate for harmful content.
7529189388408917270,not harmful,"The description is humorous and light-hearted, discussing a social situation and a chance encounter. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7529580368026930434,not harmful,"The description is a positive comment about a beauty service related to eyelashes and eyebrows, which does not fall under any harmful content categories."
7529580368026930434,not harmful,"The description is a positive comment about a beauty service related to eyelashes and eyebrows, and does not contain any harmful content as per the specified framework."
7529542416383184150,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7529580719803321622,not harmful,"The description is asking for a rating or opinion, which does not fall under any harmful content categories."
7529247979543268630,not harmful,"The description is in French and translates to ""There is one who does not agree lol."" It does not contain any harmful content as per the specified framework."
7519879488608439570,unclear,"I'm sorry, but it seems there is no video description provided for classification. Could you please provide the description you would like me to classify?"
7529247979543268630,not harmful,"The description is in French and translates to ""There is one who does not agree lol."" It does not contain any harmful content as per the specified framework."
7528816827502185750,not harmful,The description appears to be humorous and does not contain any harmful content as per the harmful content framework.
7528816827502185750,not harmful,"The description appears to be light-hearted and humorous, with no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7529473062228462870,not harmful,"The description consists of an emoji and a username, with no explicit or implicit harmful content."
7528816827502185750,not harmful,"The description is humorous and does not contain any harmful content as per the framework provided. It does not reference any mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7529580368026930434,not harmful,"The description is a positive comment about a beauty service related to eyelashes and eyebrows, and does not contain any harmful content as per the framework provided."
7528805297016671543,not harmful,"The description suggests a prank, which is generally intended for humor and entertainment. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7499035816308657430,not harmful,"The description appears to be light-hearted and humorous, with no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7527750945023790358,not harmful,The description consists of emojis and numbers without any context suggesting harmful content.
7529189388408917270,not harmful,"The description is humorous and light-hearted, discussing a social situation and a chance encounter. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7527750945023790358,not harmful,The description consists of emojis and numbers without any context suggesting harmful content. It does not fall under any of the harmful content categories listed.
7529189388408917270,not harmful,"The description is humorous and light-hearted, discussing a social situation and a chance encounter. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7529580368026930434,not harmful,"The description is a positive comment about a beauty service related to eyelashes and eyebrows, which does not fall under any harmful content categories."
7527750945023790358,not harmful,The description consists of emojis and numbers without any context suggesting harmful content. It does not fall under any of the harmful content categories listed.
7529580368026930434,not harmful,"The description is a positive comment about a beauty service related to eyelashes and eyebrows, with no harmful content present."
7529580368026930434,not harmful,"The description is a positive comment about a beauty service related to eyelashes and eyebrows, with no harmful or mature content present."
7528084678667013431,not harmful,"The description appears to be lighthearted and playful, likely referring to a harmless prank involving something soft and squishy. There is no indication of harmful content or themes that would be inappropriate for minors."
7528927767124151575,not harmful,"The description does not contain any harmful content as per the framework. It appears to be related to a music group or event, and the use of ""creepy"" is likely in a playful or humorous context rather than indicating shocking or graphic content."
7529580719803321622,not harmful,"The description is asking for a rating or opinion, which does not fall under any of the harmful content categories listed."
7526626736721726721,not harmful,"The description appears to reference a playful or humorous comparison between two individuals, likely in a non-harmful context. There is no indication of any harmful content such as disordered eating, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7528465379417443606,not harmful,"The description is vague and does not explicitly reference any harmful content categories such as violence, self-harm, or mature themes. Without additional context, it does not appear to promote or depict harmful behavior."
7529542416383184150,not harmful,No description was provided to evaluate for harmful content.
7529542416383184150,not harmful,There is no description provided to evaluate for harmful content.
7529189388408917270,not harmful,"The description is humorous and light-hearted, discussing a social situation and a chance encounter. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7528927767124151575,not harmful,"The description does not contain any harmful content as per the framework. It appears to be related to a music group or artist and uses the word ""creepy"" in a likely non-threatening context, possibly referring to a performance or persona."
7528567124323880223,not harmful,The description promotes a holiday experience with a travel company and does not contain any harmful content as per the specified framework.
7529323514914950431,not harmful,"The description does not contain any harmful content as per the provided framework. It appears to be a simple mention of usernames and an emoji, with no indication of mature themes, violence, or other harmful elements."
7529162372498427158,not harmful,"The description appears to be related to a sports event or team support, indicated by the hashtags and phrases like ""final"" and ""uptherebels,"" which do not fall under any harmful content categories."
7528805297016671543,not harmful,"The description suggests a prank, which is generally intended for humor and entertainment. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7527750945023790358,not harmful,The description consists of emojis and numbers without any context suggesting harmful content. It does not fall under any of the harmful content categories listed.
7529542416383184150,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7529542416383184150,not harmful,No video description was provided to evaluate for harmful content.
7529580719803321622,not harmful,"The description is asking for a rating or opinion, which does not fall under any harmful content categories."
7527732746332966166,not harmful,"The description ""Fashionably late 🙈"" does not contain any harmful content as per the provided framework. It is a light-hearted and common phrase often used to describe arriving late in a stylish manner, and the use of the emoji suggests a playful tone."
7515385967105199378,not harmful,"The description appears to be related to a music group or fan content, with no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7529189388408917270,not harmful,"The description is humorous and light-hearted, discussing a social situation and a chance encounter. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7529542416383184150,not harmful,No description was provided to evaluate for harmful content.
7529542416383184150,unclear,"I'm sorry, but it seems like there is no video description provided for me to classify. Could you please provide the description of the TikTok video you would like me to evaluate?"
7529542416383184150,unclear,"I'm sorry, but I can't classify the video descriptions without seeing them. Please provide the descriptions you would like me to classify."
